Airline_ID,Source_IATA,Source_ID,Destination_IATA,Destination_ID,Codeshare,Route_ID
90,MAD,1229,VLC,1246,Y,58765
90,MAD,1229,VVI,2771,N,58766
90,MEX,1824,MAD,1229,N,58767
90,MUC,346,MAD,1229,N,58768
90,MVD,2816,MAD,1229,N,58769
90,MXP,1524,MAD,1229,N,58770
90,ORY,1386,MAD,1229,N,58771
90,ORY,1386,PMI,3998,N,58772
90,OTP,1657,BCN,1218,Y,58773
90,OTP,1657,MAD,1229,Y,58774
90,OVD,1214,ACE,1055,N,58775
90,OVD,1214,MAD,1229,N,58776
90,OVD,1214,TFS,1056,N,58777
90,PMI,3998,BCN,1218,N,58778
90,PMI,3998,BIO,1216,N,58779
90,PMI,3998,GRX,1223,N,58780
90,PMI,3998,MAD,1229,N,58781
90,PMI,3998,ORY,1386,N,58782
90,PMI,3998,VLC,1246,N,58783
90,PMI,3998,ZAZ,1252,N,58784
90,PRG,1587,BCN,1218,N,58785
90,PRG,1587,MAD,1229,N,58786
90,PUJ,1760,MAD,1229,N,58787
90,RUH,2082,JED,2072,N,58788
90,SCL,2650,SSA,2621,N,58789
90,SCQ,1243,ACE,1055,N,58790
90,SCQ,1243,IBZ,1225,N,58791
90,SCQ,1243,LPA,1054,N,58792
90,SCQ,1243,PMI,3998,N,58793
90,SCQ,1243,TFS,1056,N,58794
90,SDQ,1762,MAD,1229,N,58795
90,SSA,2621,MAD,1229,N,58796
90,SSA,2621,SCL,2650,N,58797
90,SVO,2985,AGP,1230,Y,58798
90,SVO,2985,BCN,1218,N,58799
90,SVO,2985,MAD,1229,Y,58800
90,SVQ,1253,LEI,1213,N,58801
90,SVQ,1253,LPA,1054,N,58802
90,SVQ,1253,PMI,3998,N,58803
90,SVQ,1253,TFN,1057,N,58804
90,TFN,1057,AGP,1230,N,58805
90,TFN,1057,BCN,1218,N,58806
90,TFN,1057,BIO,1216,N,58807
90,TFN,1057,MAD,1229,N,58808
90,TFN,1057,SVQ,1253,N,58809
90,TFS,1056,ALC,1212,N,58810
90,TFS,1056,OVD,1214,N,58811
90,TFS,1056,SCQ,1243,N,58812
90,VGO,1250,CDG,1382,Y,58813
90,VGO,1250,MAD,1229,N,58814
90,VLC,1246,CDG,1382,N,58815
90,VLC,1246,MAD,1229,Y,58816
90,VLC,1246,PMI,3998,N,58817
90,VLL,1247,PMI,3998,N,58818
90,VVI,2771,MAD,1229,N,58819
90,ZAZ,1252,PMI,3998,N,58820
1886,BLA,2821,CCS,2851,N,58821
1886,BNS,2822,CCS,2851,N,58822
1886,BOG,2709,CCS,2851,N,58823
1886,BRM,2824,CCS,2851,N,58824
1886,BRM,2824,PMV,2850,N,58825
1886,CAJ,2830,PZO,2856,N,58826
1886,CCS,2851,BLA,2821,N,58827
1886,CCS,2851,BNS,2822,N,58828
1886,CCS,2851,BOG,2709,N,58829
1886,CCS,2851,BRM,2824,N,58830
1886,CCS,2851,CUM,2835,N,58831
1886,CCS,2851,CZE,2833,N,58832
1886,CCS,2851,EZE,3988,N,58833
1886,CCS,2851,HAV,1909,N,58834
1886,CCS,2851,LFR,2846,N,58835
1886,CCS,2851,LSP,2844,N,58836
1886,CCS,2851,MAD,1229,N,58837
1886,CCS,2851,MAR,2848,N,58838
1886,CCS,2851,MRD,2849,N,58839
1886,CCS,2851,MUN,2852,N,58840
1886,CCS,2851,PMV,2850,N,58841
1886,CCS,2851,PTY,1871,N,58842
1886,CCS,2851,PYH,2853,N,58843
1886,CCS,2851,PZO,2856,N,58844
1886,CCS,2851,SOM,2864,N,58845
1886,CCS,2851,STD,2861,N,58846
1886,CCS,2851,SVZ,2858,N,58847
1886,CCS,2851,VIG,6072,N,58848
1886,CCS,2851,VLV,2870,N,58849
1886,CUM,2835,CCS,2851,N,58850
1886,CZE,2833,CCS,2851,N,58851
1886,EZE,3988,CCS,2851,N,58852
1886,GEO,4304,PZO,2856,N,58853
1886,GND,2882,PMV,2850,N,58854
1886,GND,2882,POS,2902,N,58855
1886,HAV,1909,CCS,2851,N,58856
1886,LFR,2846,CCS,2851,N,58857
1886,LSP,2844,CCS,2851,N,58858
1886,MAD,1229,CCS,2851,N,58859
1886,MAO,2551,PMV,2850,N,58860
1886,MAR,2848,CCS,2851,N,58861
1886,MAR,2848,PBL,2854,N,58862
1886,MAR,2848,PMV,2850,N,58863
1886,MGA,1863,PTY,1871,N,58864
1886,MRD,2849,CCS,2851,N,58865
1886,MUN,2852,CCS,2851,N,58866
1886,MUN,2852,PMV,2850,N,58867
1886,PBL,2854,MAR,2848,N,58868
1886,PBL,2854,PMV,2850,N,58869
1886,PMV,2850,BRM,2824,N,58870
1886,PMV,2850,CCS,2851,N,58871
1886,PMV,2850,GND,2882,N,58872
1886,PMV,2850,MAO,2551,N,58873
1886,PMV,2850,MAR,2848,N,58874
1886,PMV,2850,MUN,2852,N,58875
1886,PMV,2850,PBL,2854,N,58876
1886,PMV,2850,POS,2902,N,58877
1886,PMV,2850,PZO,2856,N,58878
1886,PMV,2850,STD,2861,N,58879
1886,PMV,2850,VIG,6072,N,58880
1886,POS,2902,GND,2882,N,58881
1886,POS,2902,PMV,2850,N,58882
1886,PTY,1871,CCS,2851,N,58883
1886,PTY,1871,MGA,1863,N,58884
1886,PYH,2853,CCS,2851,N,58885
1886,PZO,2856,CAJ,2830,N,58886
1886,PZO,2856,CCS,2851,N,58887
1886,PZO,2856,GEO,4304,N,58888
1886,PZO,2856,PMV,2850,N,58889
1886,PZO,2856,SNV,2860,N,58890
1886,SNV,2860,PZO,2856,N,58891
1886,SOM,2864,CCS,2851,N,58892
1886,STD,2861,CCS,2851,N,58893
1886,STD,2861,PMV,2850,N,58894
1886,SVZ,2858,CCS,2851,N,58895
1886,VIG,6072,CCS,2851,N,58896
1886,VIG,6072,PMV,2850,N,58897
1886,VLV,2870,CCS,2851,N,58898
1669,FCO,1555,KIV,1735,N,58899
1669,FCO,1555,LUZ,8832,N,58900
1669,KIV,1735,FCO,1555,N,58901
1669,KIV,1735,VCE,1551,N,58902
1669,LUZ,8832,FCO,1555,N,58903
1669,VCE,1551,KIV,1735,N,58904
20577,AGP,1230,BOD,1264,N,58905
20577,AJA,1324,BES,1403,N,58906
20577,AJA,1324,BOD,1264,N,58907
20577,AJA,1324,CFR,1412,N,58908
20577,AJA,1324,LIL,1399,N,58909
20577,AJA,1324,MPL,1359,N,58910
20577,AJA,1324,NTE,1418,N,58911
20577,AJA,1324,SXB,1435,N,58912
20577,AJA,1324,TLS,1273,N,58913
20577,AOI,4309,CTA,1509,N,58914
20577,BES,1403,AJA,1324,N,58915
20577,BES,1403,BIA,1321,N,58916
20577,BIA,1321,BES,1403,N,58917
20577,BIA,1321,BOD,1264,N,58918
20577,BIA,1321,LIL,1399,N,58919
20577,BIA,1321,NTE,1418,N,58920
20577,BIA,1321,SXB,1435,N,58921
20577,BIA,1321,TLS,1273,N,58922
20577,BIO,1216,VCE,1551,N,58923
20577,BIQ,1280,SXB,1435,N,58924
20577,BOD,1264,AGP,1230,N,58925
20577,BOD,1264,AJA,1324,N,58926
20577,BOD,1264,BIA,1321,N,58927
20577,BOD,1264,CLY,1322,N,58928
20577,BOD,1264,FLR,1563,N,58929
20577,BOD,1264,FSC,1323,N,58930
20577,BOD,1264,MUC,346,N,58931
20577,BOD,1264,OLB,1520,N,58932
20577,BOD,1264,PMI,3998,N,58933
20577,BOD,1264,PMO,1512,N,58934
20577,BOD,1264,SXB,1435,N,58935
20577,BOD,1264,TFS,1056,N,58936
20577,BOD,1264,VCE,1551,N,58937
20577,BRI,1501,CTA,1509,N,58938
20577,BRI,1501,PMO,1512,N,58939
20577,BRI,1501,VCE,1551,N,58940
20577,BRI,1501,VRN,1550,N,58941
20577,CFR,1412,AJA,1324,N,58942
20577,CLY,1322,BOD,1264,N,58943
20577,CLY,1322,NTE,1418,N,58944
20577,CTA,1509,AOI,4309,N,58945
20577,CTA,1509,BRI,1501,N,58946
20577,CTA,1509,FLR,1563,N,58947
20577,CTA,1509,GOA,1528,N,58948
20577,CTA,1509,VCE,1551,N,58949
20577,FLR,1563,BOD,1264,N,58950
20577,FLR,1563,CTA,1509,N,58951
20577,FLR,1563,NTE,1418,N,58952
20577,FLR,1563,PMO,1512,N,58953
20577,FSC,1323,BOD,1264,N,58954
20577,FSC,1323,NTE,1418,N,58955
20577,FUE,1051,NTE,1418,N,58956
20577,GOA,1528,CTA,1509,N,58957
20577,GOA,1528,NAP,1561,N,58958
20577,GOA,1528,OLB,1520,N,58959
20577,GOA,1528,PMO,1512,N,58960
20577,JTR,1479,VCE,1551,N,58961
20577,LIL,1399,AJA,1324,N,58962
20577,LIL,1399,BIA,1321,N,58963
20577,LMP,1510,VCE,1551,N,58964
20577,MPL,1359,AJA,1324,N,58965
20577,MPL,1359,NTE,1418,N,58966
20577,MPL,1359,SXB,1435,N,58967
20577,MUC,346,BOD,1264,N,58968
20577,MUC,346,NTE,1418,N,58969
20577,NAP,1561,GOA,1528,N,58970
20577,NAP,1561,NTE,1418,N,58971
20577,NAP,1561,PMO,1512,N,58972
20577,NTE,1418,AJA,1324,N,58973
20577,NTE,1418,BIA,1321,N,58974
20577,NTE,1418,CLY,1322,N,58975
20577,NTE,1418,FLR,1563,N,58976
20577,NTE,1418,FSC,1323,N,58977
20577,NTE,1418,FUE,1051,N,58978
20577,NTE,1418,MPL,1359,N,58979
20577,NTE,1418,MUC,346,N,58980
20577,NTE,1418,NAP,1561,N,58981
20577,NTE,1418,OLB,1520,N,58982
20577,NTE,1418,PGF,1356,N,58983
20577,NTE,1418,PMI,3998,N,58984
20577,NTE,1418,PMO,1512,N,58985
20577,NTE,1418,PRG,1587,N,58986
20577,NTE,1418,SXB,1435,N,58987
20577,NTE,1418,TFS,1056,N,58988
20577,NTE,1418,VCE,1551,N,58989
20577,NTE,1418,VLC,1246,N,58990
20577,OLB,1520,BOD,1264,N,58991
20577,OLB,1520,GOA,1528,N,58992
20577,OLB,1520,NTE,1418,N,58993
20577,OLB,1520,VCE,1551,N,58994
20577,OVD,1214,PMI,3998,N,58995
20577,OVD,1214,VLC,1246,N,58996
20577,PGF,1356,NTE,1418,N,58997
20577,PMI,3998,BOD,1264,N,58998
20577,PMI,3998,NTE,1418,N,58999
20577,PMI,3998,OVD,1214,N,59000
20577,PMO,1512,BOD,1264,N,59001
20577,PMO,1512,BRI,1501,N,59002
20577,PMO,1512,FLR,1563,N,59003
20577,PMO,1512,GOA,1528,N,59004
20577,PMO,1512,NAP,1561,N,59005
20577,PMO,1512,NTE,1418,N,59006
20577,PMO,1512,SXB,1435,N,59007
20577,PMO,1512,TRN,1526,N,59008
20577,PMO,1512,VCE,1551,N,59009
20577,PMO,1512,VRN,1550,N,59010
20577,PNL,1511,VCE,1551,N,59011
20577,PRG,1587,NTE,1418,N,59012
20577,REG,1514,VCE,1551,N,59013
20577,SXB,1435,AJA,1324,N,59014
20577,SXB,1435,BIA,1321,N,59015
20577,SXB,1435,BIQ,1280,N,59016
20577,SXB,1435,BOD,1264,N,59017
20577,SXB,1435,MPL,1359,N,59018
20577,SXB,1435,NTE,1418,N,59019
20577,SXB,1435,PMO,1512,N,59020
20577,TFS,1056,BOD,1264,N,59021
20577,TFS,1056,NTE,1418,N,59022
20577,TLS,1273,AJA,1324,N,59023
20577,TLS,1273,BIA,1321,N,59024
20577,TRN,1526,PMO,1512,N,59025
20577,VCE,1551,BIO,1216,N,59026
20577,VCE,1551,BOD,1264,N,59027
20577,VCE,1551,BRI,1501,N,59028
20577,VCE,1551,CTA,1509,N,59029
20577,VCE,1551,JTR,1479,N,59030
20577,VCE,1551,LMP,1510,N,59031
20577,VCE,1551,NTE,1418,N,59032
20577,VCE,1551,OLB,1520,N,59033
20577,VCE,1551,PMO,1512,N,59034
20577,VCE,1551,PNL,1511,N,59035
20577,VCE,1551,REG,1514,N,59036
20577,VLC,1246,NTE,1418,N,59037
20577,VLC,1246,OVD,1214,N,59038
20577,VRN,1550,BRI,1501,N,59039
20577,VRN,1550,PMO,1512,N,59040
10800,BHD,467,IOM,520,N,59041
10800,BLK,514,IOM,520,N,59042
10800,CWL,488,VLY,5574,N,59043
10800,GLO,472,IOM,520,N,59044
10800,IOM,520,BHD,467,N,59045
10800,IOM,520,BLK,514,N,59046
10800,IOM,520,GLO,472,N,59047
10800,IOM,520,NCL,521,N,59048
10800,NCL,521,IOM,520,N,59049
10800,VLY,5574,CWL,488,N,59050
5360,ABX,3333,SYD,3361,Y,59051
5360,ADL,3341,AKL,2006,Y,59052
5360,ADL,3341,BNE,3320,Y,59053
5360,ADL,3341,CBR,3355,Y,59054
5360,ADL,3341,DPS,3940,N,59055
5360,ADL,3341,MEL,3339,Y,59056
5360,ADL,3341,OOL,3321,Y,59057
5360,ADL,3341,PER,3351,Y,59058
5360,ADL,3341,SIN,3316,Y,59059
5360,ADL,3341,SYD,3361,Y,59060
5360,AKL,2006,ADL,3341,Y,59061
5360,AKL,2006,APW,1969,Y,59062
5360,AKL,2006,BNE,3320,Y,59063
5360,AKL,2006,CNS,3322,Y,59064
5360,AKL,2006,MEL,3339,Y,59065
5360,AKL,2006,OOL,3321,Y,59066
5360,AKL,2006,PER,3351,Y,59067
5360,AKL,2006,RAR,1959,Y,59068
5360,AKL,2006,SYD,3361,Y,59069
5360,AKL,2006,TBU,1963,Y,59070
5360,ALH,6235,BQB,9090,N,59071
5360,ALH,6235,PER,3351,N,59072
5360,APW,1969,AKL,2006,Y,59073
5360,ATL,3682,CMH,3759,Y,59074
5360,ATL,3682,CUN,1852,Y,59075
5360,ATL,3682,CZM,1800,Y,59076
5360,ATL,3682,IAH,3550,Y,59077
5360,ATL,3682,IND,3585,Y,59078
5360,ATL,3682,LAX,3484,Y,59079
5360,ATL,3682,MEX,1824,Y,59080
5360,ATL,3682,MIA,3576,Y,59081
5360,ATL,3682,SJD,1840,Y,59082
5360,AUH,2179,LHE,2207,Y,59083
5360,AUH,2179,MEL,3339,Y,59084
5360,AUH,2179,PEW,2219,Y,59085
5360,AUH,2179,SIN,3316,Y,59086
5360,AUH,2179,SYD,3361,N,59087
5360,AYQ,4010,SYD,3361,Y,59088
5360,BDB,4218,BNE,3320,N,59089
5360,BME,4319,PER,3351,N,59090
5360,BME,4319,PHE,3349,N,59091
5360,BNE,3320,ADL,3341,Y,59092
5360,BNE,3320,AKL,2006,Y,59093
5360,BNE,3320,APW,1969,Y,59094
5360,BNE,3320,BDB,4218,N,59095
5360,BNE,3320,CBR,3355,Y,59096
5360,BNE,3320,CHC,2009,N,59097
5360,BNE,3320,CNJ,6255,Y,59098
5360,BNE,3320,CNS,3322,Y,59099
5360,BNE,3320,DPS,3940,N,59100
5360,BNE,3320,DRW,3999,Y,59101
5360,BNE,3320,DUD,2011,Y,59102
5360,BNE,3320,EMD,3990,Y,59103
5360,BNE,3320,GLT,6269,N,59104
5360,BNE,3320,HBA,3336,Y,59105
5360,BNE,3320,HIR,4074,Y,59106
5360,BNE,3320,HTI,6242,Y,59107
5360,BNE,3320,ISA,3324,Y,59108
5360,BNE,3320,LAX,3484,N,59109
5360,BNE,3320,MEL,3339,Y,59110
5360,BNE,3320,MKY,3326,Y,59111
5360,BNE,3320,MOV,6301,N,59112
5360,BNE,3320,NAN,1960,Y,59113
5360,BNE,3320,NTL,4320,Y,59114
5360,BNE,3320,PER,3351,Y,59115
5360,BNE,3320,POM,5,Y,59116
5360,BNE,3320,PPP,3328,Y,59117
5360,BNE,3320,PQQ,6320,Y,59118
5360,BNE,3320,ROK,3329,Y,59119
5360,BNE,3320,SIN,3316,Y,59120
5360,BNE,3320,SYD,3361,Y,59121
5360,BNE,3320,TSV,3330,Y,59122
5360,BNE,3320,VLI,1997,Y,59123
5360,BNE,3320,WLG,2042,N,59124
5360,BNE,3320,ZQN,2030,Y,59125
5360,BNK,4291,SYD,3361,Y,59126
5360,BQB,9090,ALH,6235,N,59127
5360,BQB,9090,PER,3351,N,59128
5360,CBR,3355,ADL,3341,Y,59129
5360,CBR,3355,BNE,3320,Y,59130
5360,CBR,3355,MEL,3339,Y,59131
5360,CBR,3355,OOL,3321,Y,59132
5360,CBR,3355,SYD,3361,N,59133
5360,CCK,6315,XCH,3353,N,59134
5360,CFS,3356,MEL,3339,Y,59135
5360,CFS,3356,SYD,3361,Y,59136
5360,CHC,2009,BNE,3320,N,59137
5360,CHC,2009,MEL,3339,N,59138
5360,CHC,2009,OOL,3321,N,59139
5360,CHC,2009,SYD,3361,N,59140
5360,CMH,3759,ATL,3682,Y,59141
5360,CNJ,6255,BNE,3320,Y,59142
5360,CNS,3322,AKL,2006,Y,59143
5360,CNS,3322,BNE,3320,Y,59144
5360,CNS,3322,MEL,3339,Y,59145
5360,CNS,3322,SYD,3361,Y,59146
5360,CPT,797,JNB,813,Y,59147
5360,CUN,1852,ATL,3682,Y,59148
5360,CZM,1800,ATL,3682,Y,59149
5360,DAD,3196,REP,3035,Y,59150
5360,DAD,3196,SIN,3316,Y,59151
5360,DCN,9905,PER,3351,N,59152
5360,DPS,3940,ADL,3341,N,59153
5360,DPS,3940,BNE,3320,N,59154
5360,DPS,3940,MEL,3339,N,59155
5360,DPS,3940,PER,3351,Y,59156
5360,DPS,3940,PHE,3349,N,59157
5360,DPS,3940,SYD,3361,Y,59158
5360,DRW,3999,BNE,3320,Y,59159
5360,DRW,3999,MEL,3339,Y,59160
5360,DRW,3999,PER,3351,Y,59161
5360,DRW,3999,SIN,3316,Y,59162
5360,DRW,3999,SYD,3361,Y,59163
5360,EMD,3990,BNE,3320,Y,59164
5360,EPR,6266,PER,3351,N,59165
5360,EPR,6266,RVT,7577,N,59166
5360,GET,6268,PER,3351,N,59167
5360,GLT,6269,BNE,3320,N,59168
5360,HBA,3336,BNE,3320,Y,59169
5360,HBA,3336,MEL,3339,Y,59170
5360,HBA,3336,SYD,3361,Y,59171
5360,HIR,4074,BNE,3320,Y,59172
5360,HKT,3179,PER,3351,Y,59173
5360,HNL,3728,SYD,3361,Y,59174
5360,HTI,6242,BNE,3320,Y,59175
5360,HTI,6242,MEL,3339,N,59176
5360,HTI,6242,SYD,3361,Y,59177
5360,HVB,4052,SYD,3361,Y,59178
5360,IAH,3550,ATL,3682,Y,59179
5360,IND,3585,ATL,3682,Y,59180
5360,ISA,3324,BNE,3320,Y,59181
5360,JNB,813,CPT,797,Y,59182
5360,JNB,813,SIN,3316,Y,59183
5360,KGI,3346,MEL,3339,Y,59184
5360,KGI,3346,PER,3351,Y,59185
5360,KNX,3347,PER,3351,N,59186
5360,KTA,3345,PER,3351,Y,59187
5360,LAX,3484,ATL,3682,Y,59188
5360,LAX,3484,BNE,3320,N,59189
5360,LAX,3484,MEL,3339,N,59190
5360,LAX,3484,MSY,3861,Y,59191
5360,LAX,3484,SYD,3361,N,59192
5360,LEA,3348,PER,3351,N,59193
5360,LHE,2207,AUH,2179,Y,59194
5360,LST,3337,MEL,3339,Y,59195
5360,LST,3337,SYD,3361,Y,59196
5360,MAN,478,MUC,346,Y,59197
5360,MCY,3325,MEL,3339,Y,59198
5360,MCY,3325,SYD,3361,Y,59199
5360,MEL,3339,ADL,3341,Y,59200
5360,MEL,3339,AKL,2006,Y,59201
5360,MEL,3339,AUH,2179,Y,59202
5360,MEL,3339,BNE,3320,Y,59203
5360,MEL,3339,CBR,3355,Y,59204
5360,MEL,3339,CFS,3356,Y,59205
5360,MEL,3339,CHC,2009,N,59206
5360,MEL,3339,CNS,3322,Y,59207
5360,MEL,3339,DPS,3940,N,59208
5360,MEL,3339,DRW,3999,Y,59209
5360,MEL,3339,HBA,3336,Y,59210
5360,MEL,3339,HTI,6242,N,59211
5360,MEL,3339,KGI,3346,Y,59212
5360,MEL,3339,LAX,3484,N,59213
5360,MEL,3339,LST,3337,Y,59214
5360,MEL,3339,MCY,3325,Y,59215
5360,MEL,3339,MQL,6298,Y,59216
5360,MEL,3339,NAN,1960,Y,59217
5360,MEL,3339,NTL,4320,Y,59218
5360,MEL,3339,OOL,3321,Y,59219
5360,MEL,3339,PER,3351,Y,59220
5360,MEL,3339,SIN,3316,Y,59221
5360,MEL,3339,SYD,3361,Y,59222
5360,MEL,3339,WLG,2042,N,59223
5360,MEX,1824,ATL,3682,Y,59224
5360,MIA,3576,ATL,3682,Y,59225
5360,MKY,3326,BNE,3320,Y,59226
5360,MKY,3326,SYD,3361,Y,59227
5360,MOV,6301,BNE,3320,N,59228
5360,MQL,6298,MEL,3339,Y,59229
5360,MSY,3861,LAX,3484,Y,59230
5360,MUC,346,MAN,478,Y,59231
5360,MUC,346,SIN,3316,Y,59232
5360,NAN,1960,BNE,3320,Y,59233
5360,NAN,1960,MEL,3339,Y,59234
5360,NAN,1960,SYD,3361,Y,59235
5360,NTL,4320,BNE,3320,Y,59236
5360,NTL,4320,MEL,3339,Y,59237
5360,OOL,3321,ADL,3341,Y,59238
5360,OOL,3321,AKL,2006,Y,59239
5360,OOL,3321,CBR,3355,Y,59240
5360,OOL,3321,CHC,2009,N,59241
5360,OOL,3321,MEL,3339,Y,59242
5360,OOL,3321,SYD,3361,Y,59243
5360,PBO,6314,PER,3351,N,59244
5360,PER,3351,ADL,3341,Y,59245
5360,PER,3351,AKL,2006,Y,59246
5360,PER,3351,ALH,6235,N,59247
5360,PER,3351,BME,4319,N,59248
5360,PER,3351,BNE,3320,Y,59249
5360,PER,3351,BQB,9090,N,59250
5360,PER,3351,DCN,9905,N,59251
5360,PER,3351,DPS,3940,Y,59252
5360,PER,3351,DRW,3999,Y,59253
5360,PER,3351,EPR,6266,N,59254
5360,PER,3351,GET,6268,N,59255
5360,PER,3351,HKT,3179,Y,59256
5360,PER,3351,KGI,3346,Y,59257
5360,PER,3351,KNX,3347,N,59258
5360,PER,3351,KTA,3345,Y,59259
5360,PER,3351,LEA,3348,N,59260
5360,PER,3351,MEL,3339,Y,59261
5360,PER,3351,PBO,6314,N,59262
5360,PER,3351,PHE,3349,Y,59263
5360,PER,3351,RVT,7577,N,59264
5360,PER,3351,SIN,3316,N,59265
5360,PER,3351,SYD,3361,Y,59266
5360,PER,3351,XCH,3353,N,59267
5360,PER,3351,ZNE,6310,N,59268
5360,PEW,2219,AUH,2179,Y,59269
5360,PHE,3349,BME,4319,N,59270
5360,PHE,3349,DPS,3940,N,59271
5360,PHE,3349,PER,3351,Y,59272
5360,PNH,3034,SIN,3316,Y,59273
5360,POM,5,BNE,3320,Y,59274
5360,PPP,3328,BNE,3320,Y,59275
5360,PQQ,6320,BNE,3320,Y,59276
5360,PQQ,6320,SYD,3361,Y,59277
5360,RAR,1959,AKL,2006,Y,59278
5360,REP,3035,DAD,3196,Y,59279
5360,REP,3035,PNH,3034,Y,59280
5360,REP,3035,SIN,3316,Y,59281
5360,ROK,3329,BNE,3320,N,59282
5360,RVT,7577,PER,3351,N,59283
5360,SIN,3316,ADL,3341,Y,59284
5360,SIN,3316,AUH,2179,Y,59285
5360,SIN,3316,BNE,3320,Y,59286
5360,SIN,3316,DAD,3196,Y,59287
5360,SIN,3316,DRW,3999,Y,59288
5360,SIN,3316,JNB,813,Y,59289
5360,SIN,3316,MEL,3339,Y,59290
5360,SIN,3316,MUC,346,Y,59291
5360,SIN,3316,PER,3351,Y,59292
5360,SIN,3316,REP,3035,Y,59293
5360,SIN,3316,SYD,3361,Y,59294
5360,SJD,1840,ATL,3682,Y,59295
5360,SYD,3361,ABX,3333,Y,59296
5360,SYD,3361,ADL,3341,Y,59297
5360,SYD,3361,AKL,2006,Y,59298
5360,SYD,3361,APW,1969,Y,59299
5360,SYD,3361,AUH,2179,N,59300
5360,SYD,3361,AYQ,4010,Y,59301
5360,SYD,3361,BNE,3320,Y,59302
5360,SYD,3361,BNK,4291,Y,59303
5360,SYD,3361,CBR,3355,N,59304
5360,SYD,3361,CFS,3356,Y,59305
5360,SYD,3361,CHC,2009,N,59306
5360,SYD,3361,CNS,3322,Y,59307
5360,SYD,3361,DPS,3940,Y,59308
5360,SYD,3361,DRW,3999,Y,59309
5360,SYD,3361,HBA,3336,Y,59310
5360,SYD,3361,HKG,3077,Y,59311
5360,SYD,3361,HNL,3728,Y,59312
5360,SYD,3361,HTI,6242,Y,59313
5360,SYD,3361,HVB,4052,Y,59314
5360,SYD,3361,LAX,3484,N,59315
5360,SYD,3361,LST,3337,Y,59316
5360,SYD,3361,MCY,3325,Y,59317
5360,SYD,3361,MEL,3339,Y,59318
5360,SYD,3361,MKY,3326,Y,59319
5360,SYD,3361,NAN,1960,Y,59320
5360,SYD,3361,OOL,3321,Y,59321
5360,SYD,3361,PER,3351,Y,59322
5360,SYD,3361,PQQ,6320,Y,59323
5360,SYD,3361,SIN,3316,Y,59324
5360,SYD,3361,TBU,1963,Y,59325
5360,SYD,3361,TSV,3330,Y,59326
5360,SYD,3361,WLG,2042,N,59327
5360,TBU,1963,AKL,2006,Y,59328
5360,TBU,1963,SYD,3361,Y,59329
5360,TSV,3330,BNE,3320,Y,59330
5360,TSV,3330,SYD,3361,Y,59331
5360,VLI,1997,BNE,3320,Y,59332
5360,WLG,2042,BNE,3320,N,59333
5360,WLG,2042,MEL,3339,N,59334
5360,WLG,2042,SYD,3361,N,59335
5360,XCH,3353,CCK,6315,N,59336
5360,XCH,3353,PER,3351,N,59337
5360,ZNE,6310,PER,3351,N,59338
5297,CGK,3275,SIN,3316,N,59339
5297,DPS,3940,SIN,3316,N,59340
5297,SIN,3316,CGK,3275,N,59341
5297,SIN,3316,DPS,3940,N,59342
5297,SIN,3316,SUB,3928,N,59343
5297,SUB,3928,SIN,3316,N,59344
9666,BRM,2824,CCS,2851,N,59345
9666,CCS,2851,BRM,2824,N,59346
9666,CCS,2851,MAR,2848,N,59347
9666,CCS,2851,MUN,2852,N,59348
9666,CCS,2851,PMV,2850,N,59349
9666,CCS,2851,PZO,2856,N,59350
9666,MAR,2848,CCS,2851,N,59351
9666,MUN,2852,CCS,2851,N,59352
9666,PMV,2850,CCS,2851,N,59353
9666,PMV,2850,VLN,2868,N,59354
9666,PZO,2856,CCS,2851,N,59355
9666,VLN,2868,PMV,2850,N,59356
5651,BKK,3885,HAN,3199,N,59357
5651,BKK,3885,SGN,3205,N,59358
5651,BMV,6187,HAN,3199,N,59359
5651,BMV,6187,SGN,3205,N,59360
5651,CXR,6189,HAN,3199,N,59361
5651,CXR,6189,SGN,3205,N,59362
5651,DAD,3196,HAN,3199,N,59363
5651,DAD,3196,SGN,3205,N,59364
5651,DLI,4153,HAN,3199,N,59365
5651,DLI,4153,SGN,3205,N,59366
5651,HAN,3199,BKK,3885,N,59367
5651,HAN,3199,BMV,6187,N,59368
5651,HAN,3199,CXR,6189,N,59369
5651,HAN,3199,DAD,3196,N,59370
5651,HAN,3199,DLI,4153,N,59371
5651,HAN,3199,HUI,3201,N,59372
5651,HAN,3199,SGN,3205,N,59373
5651,HPH,6188,SGN,3205,N,59374
5651,HUI,3201,HAN,3199,N,59375
5651,HUI,3201,SGN,3205,N,59376
5651,PQC,3204,SGN,3205,N,59377
5651,SGN,3205,BKK,3885,N,59378
5651,SGN,3205,BMV,6187,N,59379
5651,SGN,3205,CXR,6189,N,59380
5651,SGN,3205,DAD,3196,N,59381
5651,SGN,3205,DLI,4153,N,59382
5651,SGN,3205,HAN,3199,N,59383
5651,SGN,3205,HPH,6188,N,59384
5651,SGN,3205,HUI,3201,N,59385
5651,SGN,3205,PQC,3204,N,59386
5651,SGN,3205,UIH,6193,N,59387
5651,SGN,3205,VII,6195,N,59388
5651,UIH,6193,SGN,3205,N,59389
5651,VII,6195,SGN,3205,N,59390
5309,AUH,2179,KUL,3304,Y,59391
5309,AUH,2179,SGN,3205,Y,59392
5309,BKK,3885,HAN,3199,N,59393
5309,BKK,3885,NBO,4059,Y,59394
